dec,fil,ra,Object
-29.1286,g,341.83257083333336,DESIRT 330 20
-29.1286,i,341.83257083333336,DESIRT 330 20
-29.12775,g,341.83225,DESIRT 330 20
-29.1275,i,341.83241666666663,DESIRT 330 20
